,filename,target,category
253,1-51805-B-33.wav,33,door_wood_creaks
254,1-51805-C-33.wav,33,door_wood_creaks
255,1-51805-D-33.wav,33,door_wood_creaks
256,1-51805-E-33.wav,33,door_wood_creaks
257,1-51805-F-33.wav,33,door_wood_creaks
258,1-51805-G-33.wav,33,door_wood_creaks
259,1-51805-H-33.wav,33,door_wood_creaks
260,1-52266-A-24.wav,24,coughing
261,1-52290-A-30.wav,30,door_wood_knock
262,1-52323-A-24.wav,24,coughing
263,1-53444-A-28.wav,28,snoring
264,1-53467-A-47.wav,47,airplane
265,1-53501-A-32.wav,32,keyboard_typing
266,1-53663-A-24.wav,24,coughing
267,1-53670-A-18.wav,18,toilet_flush
268,1-54065-A-45.wav,45,train
269,1-54065-B-45.wav,45,train
270,1-54084-A-42.wav,42,siren
271,1-54505-A-21.wav,21,sneezing
272,1-54747-A-46.wav,46,church_bells
273,1-54752-A-18.wav,18,toilet_flush
274,1-54918-A-14.wav,14,chirping_birds
275,1-54918-B-14.wav,14,chirping_birds
276,1-54958-A-10.wav,10,rain
277,1-56233-A-9.wav,9,crow
278,1-56234-A-9.wav,9,crow
279,1-56269-A-18.wav,18,toilet_flush
280,1-56270-A-29.wav,29,drinking_sipping
281,1-56311-A-10.wav,10,rain
282,1-56380-A-5.wav,5,cat
283,1-56380-B-5.wav,5,cat
284,1-56907-A-46.wav,46,church_bells
285,1-57163-A-38.wav,38,clock_tick
286,1-57316-A-13.wav,13,crickets
287,1-57318-A-13.wav,13,crickets
288,1-57795-A-8.wav,8,sheep
289,1-58277-A-3.wav,3,cow
290,1-58792-A-24.wav,24,coughing
291,1-58846-A-34.wav,34,can_opening
292,1-58923-A-27.wav,27,brushing_teeth
293,1-58923-B-27.wav,27,brushing_teeth
294,1-59102-A-13.wav,13,crickets
295,1-59324-A-21.wav,21,sneezing
296,1-59513-A-0.wav,0,dog
297,1-5996-A-6.wav,6,hen
298,1-60460-A-36.wav,36,vacuum_cleaner
299,1-60676-A-34.wav,34,can_opening
300,1-60997-A-20.wav,20,crying_baby
301,1-60997-B-20.wav,20,crying_baby
302,1-61212-A-32.wav,32,keyboard_typing
303,1-61221-A-17.wav,17,pouring_water
304,1-61252-A-11.wav,11,sea_waves
305,1-61261-A-44.wav,44,engine
306,1-61534-A-27.wav,27,brushing_teeth
307,1-62509-A-45.wav,45,train
308,1-62565-A-44.wav,44,engine
309,1-62594-A-32.wav,32,keyboard_typing
310,1-62849-A-38.wav,38,clock_tick
311,1-62850-A-38.wav,38,clock_tick
312,1-63679-A-24.wav,24,coughing
313,1-63871-A-10.wav,10,rain
314,1-64398-A-41.wav,41,chainsaw
315,1-64398-B-41.wav,41,chainsaw
316,1-64473-A-45.wav,45,train
317,1-65483-A-13.wav,13,crickets
318,1-67033-A-37.wav,37,clock_alarm
319,1-67152-A-17.wav,17,pouring_water
320,1-67230-A-29.wav,29,drinking_sipping
321,1-67432-A-27.wav,27,brushing_teeth
322,1-68628-A-27.wav,27,brushing_teeth
323,1-68670-A-34.wav,34,can_opening
324,1-68734-A-34.wav,34,can_opening
325,1-69165-A-34.wav,34,can_opening
326,1-69422-A-3.wav,3,cow
327,1-69641-A-3.wav,3,cow
328,1-69760-A-16.wav,16,wind
329,1-70300-A-45.wav,45,train
330,1-7057-A-12.wav,12,crackling_fire
331,1-71030-A-6.wav,6,hen
332,1-72195-A-37.wav,37,clock_alarm
333,1-72195-B-37.wav,37,clock_alarm
334,1-72229-A-6.wav,6,hen
335,1-72229-B-6.wav,6,hen
336,1-72695-A-26.wav,26,laughing
337,1-73123-A-26.wav,26,laughing
338,1-73585-A-7.wav,7,insects
339,1-74517-A-37.wav,37,clock_alarm
340,1-7456-A-13.wav,13,crickets
341,1-75162-A-9.wav,9,crow
342,1-75189-A-7.wav,7,insects
343,1-75190-A-8.wav,8,sheep
344,1-76831-A-42.wav,42,siren
345,1-76831-B-42.wav,42,siren
346,1-76831-C-42.wav,42,siren
347,1-76831-D-42.wav,42,siren
348,1-76831-E-42.wav,42,siren
349,1-77160-A-3.wav,3,cow
350,1-77241-A-3.wav,3,cow
351,1-79113-A-5.wav,5,cat
352,1-79146-A-29.wav,29,drinking_sipping
353,1-79220-A-17.wav,17,pouring_water
354,1-79236-A-36.wav,36,vacuum_cleaner
355,1-79711-A-32.wav,32,keyboard_typing
356,1-7973-A-7.wav,7,insects
357,1-7974-A-49.wav,49,hand_saw
358,1-7974-B-49.wav,49,hand_saw
359,1-80785-A-7.wav,7,insects
360,1-80840-A-13.wav,13,crickets
361,1-80841-A-13.wav,13,crickets
362,1-81001-A-30.wav,30,door_wood_knock
363,1-81001-B-30.wav,30,door_wood_knock
364,1-81269-A-3.wav,3,cow
365,1-81851-A-31.wav,31,mouse_click
366,1-81883-A-21.wav,21,sneezing
367,1-82817-A-30.wav,30,door_wood_knock
368,1-84393-A-32.wav,32,keyboard_typing
369,1-84536-A-39.wav,39,glass_breaking
370,1-84704-A-39.wav,39,glass_breaking
371,1-84705-A-39.wav,39,glass_breaking
372,1-85123-A-31.wav,31,mouse_click
373,1-85168-A-39.wav,39,glass_breaking
374,1-85184-A-39.wav,39,glass_breaking
375,1-85362-A-0.wav,0,dog
376,1-85909-A-29.wav,29,drinking_sipping
377,1-87565-A-29.wav,29,drinking_sipping
378,1-88409-A-45.wav,45,train
379,1-88409-B-45.wav,45,train
380,1-88574-A-8.wav,8,sheep
381,1-88807-A-39.wav,39,glass_breaking
382,1-90797-A-15.wav,15,water_drops
383,1-91359-A-11.wav,11,sea_waves
384,1-91359-B-11.wav,11,sea_waves
385,1-94036-A-22.wav,22,clapping
386,1-94231-A-32.wav,32,keyboard_typing
387,1-94231-B-32.wav,32,keyboard_typing
388,1-95563-A-31.wav,31,mouse_click
389,1-96890-A-37.wav,37,clock_alarm
390,1-96950-A-9.wav,9,crow
391,1-96950-B-9.wav,9,crow
392,1-97392-A-0.wav,0,dog
393,1-977-A-39.wav,39,glass_breaking
394,1-97793-A-31.wav,31,mouse_click
395,1-9841-A-13.wav,13,crickets
396,1-9886-A-49.wav,49,hand_saw
397,1-9887-A-49.wav,49,hand_saw
398,1-9887-B-49.wav,49,hand_saw
399,1-99958-A-31.wav,31,mouse_click
400,2-100648-A-43.wav,43,car_horn
401,2-100786-A-1.wav,1,rooster
402,2-101676-A-10.wav,10,rain
403,2-102414-A-17.wav,17,pouring_water
404,2-102414-B-17.wav,17,pouring_water
405,2-102414-C-17.wav,17,pouring_water
406,2-102414-D-17.wav,17,pouring_water
407,2-102414-E-17.wav,17,pouring_water
408,2-102414-F-17.wav,17,pouring_water
409,2-102414-G-17.wav,17,pouring_water
410,2-102435-A-37.wav,37,clock_alarm
411,2-102567-A-35.wav,35,washing_machine
412,2-102567-B-35.wav,35,washing_machine
413,2-102567-C-35.wav,35,washing_machine
414,2-102567-D-35.wav,35,washing_machine
415,2-102568-A-35.wav,35,washing_machine
416,2-102581-A-29.wav,29,drinking_sipping
417,2-102581-B-29.wav,29,drinking_sipping
418,2-102852-A-11.wav,11,sea_waves
419,2-103423-A-3.wav,3,cow
420,2-103424-A-3.wav,3,cow
421,2-103426-A-3.wav,3,cow
422,2-103427-A-3.wav,3,cow
423,2-103428-A-3.wav,3,cow
424,2-104105-A-19.wav,19,thunderstorm
425,2-104105-B-19.wav,19,thunderstorm
426,2-104168-A-32.wav,32,keyboard_typing
427,2-104475-A-37.wav,37,clock_alarm
428,2-104476-A-37.wav,37,clock_alarm
429,2-104877-A-3.wav,3,cow
430,2-104952-A-16.wav,16,wind
431,2-104952-B-16.wav,16,wind
432,2-105270-A-47.wav,47,airplane
433,2-106014-A-44.wav,44,engine
434,2-106015-A-44.wav,44,engine
435,2-106015-B-44.wav,44,engine
436,2-106019-A-13.wav,13,crickets
437,2-106072-A-36.wav,36,vacuum_cleaner
438,2-106073-A-36.wav,36,vacuum_cleaner
439,2-106486-A-44.wav,44,engine
440,2-106487-A-44.wav,44,engine
441,2-106849-A-47.wav,47,airplane
442,2-106881-A-39.wav,39,glass_breaking
443,2-107228-A-44.wav,44,engine
444,2-107228-B-44.wav,44,engine
445,2-107351-A-20.wav,20,crying_baby
446,2-107351-B-20.wav,20,crying_baby
447,2-108017-A-24.wav,24,coughing
448,2-108760-A-14.wav,14,chirping_birds
449,2-108760-B-14.wav,14,chirping_birds
450,2-108761-A-14.wav,14,chirping_birds
451,2-108763-A-9.wav,9,crow
452,2-108766-A-9.wav,9,crow
453,2-108767-A-9.wav,9,crow
454,2-108767-B-9.wav,9,crow
455,2-108767-C-9.wav,9,crow
456,2-109231-A-9.wav,9,crow
457,2-109231-B-9.wav,9,crow
458,2-109231-C-9.wav,9,crow
459,2-109316-A-32.wav,32,keyboard_typing
460,2-109371-A-16.wav,16,wind
461,2-109371-B-16.wav,16,wind
462,2-109371-C-16.wav,16,wind
463,2-109371-D-16.wav,16,wind
464,2-109374-A-16.wav,16,wind
465,2-109505-A-21.wav,21,sneezing
466,2-109759-A-26.wav,26,laughing
467,2-109759-B-26.wav,26,laughing
468,2-110010-A-5.wav,5,cat
469,2-110011-A-5.wav,5,cat
470,2-110417-A-28.wav,28,snoring
471,2-110417-B-28.wav,28,snoring
472,2-110613-A-13.wav,13,crickets
473,2-110614-A-8.wav,8,sheep
474,2-110614-B-8.wav,8,sheep
475,2-112213-A-39.wav,39,glass_breaking
476,2-112213-B-39.wav,39,glass_breaking
477,2-114254-A-30.wav,30,door_wood_knock
478,2-114280-A-0.wav,0,dog
479,2-114587-A-0.wav,0,dog
480,2-114609-A-28.wav,28,snoring
481,2-114609-B-28.wav,28,snoring
482,2-116400-A-0.wav,0,dog
483,2-117116-A-37.wav,37,clock_alarm
484,2-117271-A-0.wav,0,dog
485,2-117330-A-28.wav,28,snoring
486,2-117615-A-48.wav,48,fireworks
487,2-117615-B-48.wav,48,fireworks
488,2-117615-C-48.wav,48,fireworks
489,2-117615-D-48.wav,48,fireworks
490,2-117615-E-48.wav,48,fireworks
491,2-117616-A-48.wav,48,fireworks
492,2-117617-A-48.wav,48,fireworks
493,2-117625-A-10.wav,10,rain
494,2-117795-A-3.wav,3,cow
495,2-117795-B-3.wav,3,cow
496,2-118072-A-0.wav,0,dog
497,2-118104-A-21.wav,21,sneezing
498,2-118459-A-32.wav,32,keyboard_typing
499,2-118459-B-32.wav,32,keyboard_typing
500,2-118624-A-30.wav,30,door_wood_knock
501,2-118625-A-30.wav,30,door_wood_knock
502,2-118817-A-32.wav,32,keyboard_typing
503,2-118964-A-0.wav,0,dog
504,2-119102-A-21.wav,21,sneezing
505,2-119139-A-31.wav,31,mouse_click
506,2-119161-A-8.wav,8,sheep
507,2-119161-B-8.wav,8,sheep
508,2-119161-C-8.wav,8,sheep
509,2-119748-A-38.wav,38,clock_tick
510,2-120218-A-30.wav,30,door_wood_knock
511,2-120218-B-30.wav,30,door_wood_knock
512,2-120333-A-32.wav,32,keyboard_typing
513,2-120586-A-6.wav,6,hen
514,2-120587-A-6.wav,6,hen
515,2-121909-A-35.wav,35,washing_machine
516,2-121978-A-29.wav,29,drinking_sipping
517,2-122066-A-45.wav,45,train
518,2-122066-B-45.wav,45,train
519,2-122067-A-45.wav,45,train
520,2-122067-B-45.wav,45,train
521,2-122104-A-0.wav,0,dog
522,2-122104-B-0.wav,0,dog
523,2-122616-A-14.wav,14,chirping_birds
524,2-122763-A-29.wav,29,drinking_sipping
525,2-122763-B-29.wav,29,drinking_sipping
526,2-122820-A-36.wav,36,vacuum_cleaner
527,2-122820-B-36.wav,36,vacuum_cleaner
528,2-123712-A-33.wav,33,door_wood_creaks
529,2-123896-A-24.wav,24,coughing
530,2-124564-A-15.wav,15,water_drops
531,2-124662-A-11.wav,11,sea_waves
532,2-125520-A-43.wav,43,car_horn
533,2-125821-A-13.wav,13,crickets
534,2-125875-A-13.wav,13,crickets
535,2-125966-A-11.wav,11,sea_waves
536,2-126433-A-17.wav,17,pouring_water
537,2-126756-A-29.wav,29,drinking_sipping
538,2-127108-A-38.wav,38,clock_tick
539,2-127109-A-6.wav,6,hen
540,2-128465-A-43.wav,43,car_horn
541,2-128465-B-43.wav,43,car_horn
542,2-128631-A-21.wav,21,sneezing
543,2-130245-A-34.wav,34,can_opening
544,2-130978-A-21.wav,21,sneezing
545,2-130979-A-21.wav,21,sneezing
546,2-131943-A-38.wav,38,clock_tick
547,2-132157-A-11.wav,11,sea_waves
548,2-132157-B-11.wav,11,sea_waves
549,2-133863-A-11.wav,11,sea_waves
550,2-133889-A-30.wav,30,door_wood_knock
551,2-134049-A-6.wav,6,hen
552,2-134700-A-38.wav,38,clock_tick
553,2-134915-A-30.wav,30,door_wood_knock
554,2-135649-A-45.wav,45,train
555,2-135649-B-45.wav,45,train
556,2-135649-C-45.wav,45,train
557,2-135728-A-38.wav,38,clock_tick
558,2-135860-A-49.wav,49,hand_saw
559,2-137162-A-11.wav,11,sea_waves
560,2-138257-A-31.wav,31,mouse_click
561,2-138465-A-43.wav,43,car_horn
562,2-139748-A-15.wav,15,water_drops
563,2-139748-B-15.wav,15,water_drops
564,2-139749-A-15.wav,15,water_drops
565,2-140147-A-38.wav,38,clock_tick
566,2-140841-A-30.wav,30,door_wood_knock
567,2-141563-A-39.wav,39,glass_breaking
568,2-141584-A-38.wav,38,clock_tick
569,2-141681-A-36.wav,36,vacuum_cleaner
570,2-141681-B-36.wav,36,vacuum_cleaner
571,2-141682-A-36.wav,36,vacuum_cleaner
572,2-141682-B-36.wav,36,vacuum_cleaner
573,2-144031-A-34.wav,34,can_opening
574,2-144137-A-43.wav,43,car_horn
575,2-146877-A-31.wav,31,mouse_click
576,2-146877-B-31.wav,31,mouse_click
577,2-151079-A-20.wav,20,crying_baby
578,2-152895-A-31.wav,31,mouse_click
579,2-152964-A-31.wav,31,mouse_click
580,2-153388-A-31.wav,31,mouse_click
581,2-154688-A-31.wav,31,mouse_click
582,2-155801-A-11.wav,11,sea_waves
583,2-157488-A-6.wav,6,hen
584,2-158746-A-2.wav,2,pig
585,2-158746-B-2.wav,2,pig
586,2-158746-C-2.wav,2,pig
587,2-158746-D-2.wav,2,pig
588,2-160128-A-7.wav,7,insects
589,2-160888-A-47.wav,47,airplane
590,2-165801-A-48.wav,48,fireworks
591,2-166644-A-2.wav,2,pig
592,2-166644-B-2.wav,2,pig
593,2-166644-C-2.wav,2,pig
594,2-173559-A-39.wav,39,glass_breaking
595,2-173607-A-39.wav,39,glass_breaking
596,2-173618-A-39.wav,39,glass_breaking
597,2-182508-A-8.wav,8,sheep
598,2-182508-B-8.wav,8,sheep
599,2-184077-A-49.wav,49,hand_saw
600,2-18766-A-12.wav,12,crackling_fire
601,2-18766-B-12.wav,12,crackling_fire
602,2-188822-A-40.wav,40,helicopter
603,2-188822-B-40.wav,40,helicopter
604,2-188822-C-40.wav,40,helicopter
605,2-188822-D-40.wav,40,helicopter
606,2-196688-A-8.wav,8,sheep
607,2-205966-A-16.wav,16,wind
608,2-209471-A-25.wav,25,footsteps
609,2-209472-A-25.wav,25,footsteps
610,2-209473-A-25.wav,25,footsteps
611,2-209474-A-25.wav,25,footsteps
612,2-209475-A-25.wav,25,footsteps
613,2-209476-A-25.wav,25,footsteps
614,2-209477-A-25.wav,25,footsteps
615,2-209478-A-25.wav,25,footsteps
616,2-250710-A-39.wav,39,glass_breaking
617,2-25292-A-22.wav,22,clapping
618,2-25293-A-22.wav,22,clapping
619,2-262579-A-45.wav,45,train
620,2-28314-A-12.wav,12,crackling_fire
621,2-28314-B-12.wav,12,crackling_fire
622,2-30322-A-12.wav,12,crackling_fire
623,2-30322-B-12.wav,12,crackling_fire
624,2-32515-A-4.wav,4,frog
625,2-32515-B-4.wav,4,frog
626,2-32515-C-4.wav,4,frog
627,2-32515-D-4.wav,4,frog
628,2-32834-A-4.wav,4,frog
629,2-37806-A-40.wav,40,helicopter
630,2-37806-B-40.wav,40,helicopter
631,2-37806-C-40.wav,40,helicopter
632,2-37806-D-40.wav,40,helicopter
633,2-37870-A-2.wav,2,pig
634,2-39441-A-19.wav,19,thunderstorm
635,2-39443-A-19.wav,19,thunderstorm
636,2-39443-B-19.wav,19,thunderstorm
637,2-39945-A-19.wav,19,thunderstorm
638,2-39945-B-19.wav,19,thunderstorm
639,2-39945-C-19.wav,19,thunderstorm
640,2-42101-A-43.wav,43,car_horn
641,2-43802-A-42.wav,42,siren
642,2-43806-A-42.wav,42,siren
643,2-50665-A-20.wav,20,crying_baby
644,2-50666-A-20.wav,20,crying_baby
645,2-50667-A-41.wav,41,chainsaw
646,2-50667-B-41.wav,41,chainsaw
647,2-50668-A-41.wav,41,chainsaw
648,2-50668-B-41.wav,41,chainsaw
649,2-50774-A-23.wav,23,breathing
650,2-51173-A-35.wav,35,washing_machine
651,2-51630-A-49.wav,49,hand_saw
652,2-51630-B-49.wav,49,hand_saw
653,2-52001-A-28.wav,28,snoring
654,2-52001-B-28.wav,28,snoring
655,2-52085-A-4.wav,4,frog
656,2-52085-B-4.wav,4,frog
657,2-52789-A-4.wav,4,frog
658,2-54086-A-43.wav,43,car_horn
659,2-54961-A-23.wav,23,breathing
660,2-54962-A-23.wav,23,breathing
661,2-56926-A-46.wav,46,church_bells
