,filename,target,category
292,1-37226-A-29.wav,29,drinking_sipping
293,1-56270-A-29.wav,29,drinking_sipping
294,1-67230-A-29.wav,29,drinking_sipping
295,1-79146-A-29.wav,29,drinking_sipping
296,1-85909-A-29.wav,29,drinking_sipping
297,1-87565-A-29.wav,29,drinking_sipping
298,2-102581-A-29.wav,29,drinking_sipping
299,2-102581-B-29.wav,29,drinking_sipping
300,1-101336-A-30.wav,30,door_wood_knock
301,1-103995-A-30.wav,30,door_wood_knock
302,1-103999-A-30.wav,30,door_wood_knock
303,1-26188-A-30.wav,30,door_wood_knock
304,1-52290-A-30.wav,30,door_wood_knock
305,1-81001-A-30.wav,30,door_wood_knock
306,1-81001-B-30.wav,30,door_wood_knock
307,1-82817-A-30.wav,30,door_wood_knock
308,2-114254-A-30.wav,30,door_wood_knock
309,2-118624-A-30.wav,30,door_wood_knock
310,1-118206-A-31.wav,31,mouse_click
311,1-18655-A-31.wav,31,mouse_click
312,1-45645-A-31.wav,31,mouse_click
313,1-81851-A-31.wav,31,mouse_click
314,1-85123-A-31.wav,31,mouse_click
315,1-95563-A-31.wav,31,mouse_click
316,1-97793-A-31.wav,31,mouse_click
317,1-99958-A-31.wav,31,mouse_click
318,2-119139-A-31.wav,31,mouse_click
319,2-138257-A-31.wav,31,mouse_click
320,1-137-A-32.wav,32,keyboard_typing
321,1-53501-A-32.wav,32,keyboard_typing
322,1-61212-A-32.wav,32,keyboard_typing
323,1-62594-A-32.wav,32,keyboard_typing
324,1-79711-A-32.wav,32,keyboard_typing
325,1-84393-A-32.wav,32,keyboard_typing
326,1-94231-A-32.wav,32,keyboard_typing
327,1-94231-B-32.wav,32,keyboard_typing
328,2-104168-A-32.wav,32,keyboard_typing
329,2-109316-A-32.wav,32,keyboard_typing
330,1-51805-A-33.wav,33,door_wood_creaks
331,1-51805-B-33.wav,33,door_wood_creaks
332,1-51805-C-33.wav,33,door_wood_creaks
333,1-51805-D-33.wav,33,door_wood_creaks
334,1-51805-E-33.wav,33,door_wood_creaks
335,1-51805-F-33.wav,33,door_wood_creaks
336,1-51805-G-33.wav,33,door_wood_creaks
337,1-51805-H-33.wav,33,door_wood_creaks
338,2-123712-A-33.wav,33,door_wood_creaks
339,2-70344-A-33.wav,33,door_wood_creaks
340,1-101404-A-34.wav,34,can_opening
341,1-41615-A-34.wav,34,can_opening
342,1-43764-A-34.wav,34,can_opening
343,1-58846-A-34.wav,34,can_opening
344,1-60676-A-34.wav,34,can_opening
345,1-68670-A-34.wav,34,can_opening
346,1-68734-A-34.wav,34,can_opening
347,1-69165-A-34.wav,34,can_opening
348,2-130245-A-34.wav,34,can_opening
349,2-144031-A-34.wav,34,can_opening
350,1-21896-A-35.wav,35,washing_machine
351,1-23996-A-35.wav,35,washing_machine
352,1-23996-B-35.wav,35,washing_machine
353,1-27165-A-35.wav,35,washing_machine
354,1-27166-A-35.wav,35,washing_machine
355,1-32373-A-35.wav,35,washing_machine
356,1-32373-B-35.wav,35,washing_machine
357,1-49098-A-35.wav,35,washing_machine
358,2-102567-A-35.wav,35,washing_machine
359,2-102567-B-35.wav,35,washing_machine
360,1-100210-A-36.wav,36,vacuum_cleaner
361,1-100210-B-36.wav,36,vacuum_cleaner
362,1-19840-A-36.wav,36,vacuum_cleaner
363,1-19872-A-36.wav,36,vacuum_cleaner
364,1-19872-B-36.wav,36,vacuum_cleaner
365,1-46744-A-36.wav,36,vacuum_cleaner
366,1-60460-A-36.wav,36,vacuum_cleaner
367,1-79236-A-36.wav,36,vacuum_cleaner
368,2-106072-A-36.wav,36,vacuum_cleaner
369,2-106073-A-36.wav,36,vacuum_cleaner
370,1-13613-A-37.wav,37,clock_alarm
371,1-14262-A-37.wav,37,clock_alarm
372,1-34853-A-37.wav,37,clock_alarm
373,1-67033-A-37.wav,37,clock_alarm
374,1-72195-A-37.wav,37,clock_alarm
375,1-72195-B-37.wav,37,clock_alarm
376,1-74517-A-37.wav,37,clock_alarm
377,1-96890-A-37.wav,37,clock_alarm
378,2-102435-A-37.wav,37,clock_alarm
379,2-104475-A-37.wav,37,clock_alarm
380,1-21934-A-38.wav,38,clock_tick
381,1-21935-A-38.wav,38,clock_tick
382,1-35687-A-38.wav,38,clock_tick
383,1-42139-A-38.wav,38,clock_tick
384,1-48413-A-38.wav,38,clock_tick
385,1-57163-A-38.wav,38,clock_tick
386,1-62849-A-38.wav,38,clock_tick
387,1-62850-A-38.wav,38,clock_tick
388,2-119748-A-38.wav,38,clock_tick
389,2-127108-A-38.wav,38,clock_tick
390,1-20133-A-39.wav,39,glass_breaking
391,1-84536-A-39.wav,39,glass_breaking
392,1-84704-A-39.wav,39,glass_breaking
393,1-84705-A-39.wav,39,glass_breaking
394,1-85168-A-39.wav,39,glass_breaking
395,1-85184-A-39.wav,39,glass_breaking
396,1-88807-A-39.wav,39,glass_breaking
397,1-977-A-39.wav,39,glass_breaking
398,2-106881-A-39.wav,39,glass_breaking
399,2-112213-A-39.wav,39,glass_breaking
400,1-172649-A-40.wav,40,helicopter
401,1-172649-B-40.wav,40,helicopter
402,1-172649-C-40.wav,40,helicopter
403,1-172649-D-40.wav,40,helicopter
404,1-172649-E-40.wav,40,helicopter
405,1-172649-F-40.wav,40,helicopter
406,1-181071-A-40.wav,40,helicopter
407,1-181071-B-40.wav,40,helicopter
408,2-188822-A-40.wav,40,helicopter
409,2-188822-B-40.wav,40,helicopter
410,1-116765-A-41.wav,41,chainsaw
411,1-19898-A-41.wav,41,chainsaw
412,1-19898-B-41.wav,41,chainsaw
413,1-19898-C-41.wav,41,chainsaw
414,1-47250-A-41.wav,41,chainsaw
415,1-47250-B-41.wav,41,chainsaw
416,1-64398-A-41.wav,41,chainsaw
417,1-64398-B-41.wav,41,chainsaw
418,2-50667-A-41.wav,41,chainsaw
419,2-50667-B-41.wav,41,chainsaw
420,1-31482-A-42.wav,42,siren
421,1-31482-B-42.wav,42,siren
422,1-54084-A-42.wav,42,siren
423,1-76831-A-42.wav,42,siren
424,1-76831-B-42.wav,42,siren
425,1-76831-C-42.wav,42,siren
426,1-76831-D-42.wav,42,siren
427,1-76831-E-42.wav,42,siren
428,2-43802-A-42.wav,42,siren
429,2-43806-A-42.wav,42,siren
430,1-17124-A-43.wav,43,car_horn
431,1-19026-A-43.wav,43,car_horn
432,1-24074-A-43.wav,43,car_horn
433,1-24076-A-43.wav,43,car_horn
434,1-254507-A-43.wav,43,car_horn
435,1-26176-A-43.wav,43,car_horn
436,1-26177-A-43.wav,43,car_horn
437,1-28808-A-43.wav,43,car_horn
438,2-100648-A-43.wav,43,car_horn
439,2-125520-A-43.wav,43,car_horn
440,1-18527-A-44.wav,44,engine
441,1-18527-B-44.wav,44,engine
442,1-22882-A-44.wav,44,engine
443,1-50454-A-44.wav,44,engine
444,1-50455-A-44.wav,44,engine
445,1-50661-A-44.wav,44,engine
446,1-61261-A-44.wav,44,engine
447,1-62565-A-44.wav,44,engine
448,2-106014-A-44.wav,44,engine
449,2-106015-A-44.wav,44,engine
450,1-119125-A-45.wav,45,train
451,1-54065-A-45.wav,45,train
452,1-54065-B-45.wav,45,train
453,1-62509-A-45.wav,45,train
454,1-64473-A-45.wav,45,train
455,1-70300-A-45.wav,45,train
456,1-88409-A-45.wav,45,train
457,1-88409-B-45.wav,45,train
458,2-122066-A-45.wav,45,train
459,2-122066-B-45.wav,45,train
460,1-13571-A-46.wav,46,church_bells
461,1-13572-A-46.wav,46,church_bells
462,1-21421-A-46.wav,46,church_bells
463,1-22804-A-46.wav,46,church_bells
464,1-40154-A-46.wav,46,church_bells
465,1-48298-A-46.wav,46,church_bells
466,1-54747-A-46.wav,46,church_bells
467,1-56907-A-46.wav,46,church_bells
468,2-56926-A-46.wav,46,church_bells
469,2-57191-A-46.wav,46,church_bells
470,1-11687-A-47.wav,47,airplane
471,1-24796-A-47.wav,47,airplane
472,1-36929-A-47.wav,47,airplane
473,1-43807-A-47.wav,47,airplane
474,1-43807-B-47.wav,47,airplane
475,1-43807-C-47.wav,47,airplane
476,1-43807-D-47.wav,47,airplane
477,1-53467-A-47.wav,47,airplane
478,2-105270-A-47.wav,47,airplane
479,2-106849-A-47.wav,47,airplane
480,1-115545-A-48.wav,48,fireworks
481,1-115545-B-48.wav,48,fireworks
482,1-115545-C-48.wav,48,fireworks
483,1-115546-A-48.wav,48,fireworks
484,1-160563-A-48.wav,48,fireworks
485,1-160563-B-48.wav,48,fireworks
486,1-25777-A-48.wav,48,fireworks
487,1-25781-A-48.wav,48,fireworks
488,2-117615-A-48.wav,48,fireworks
489,2-117615-B-48.wav,48,fireworks
490,1-18810-A-49.wav,49,hand_saw
491,1-23706-A-49.wav,49,hand_saw
492,1-46353-A-49.wav,49,hand_saw
493,1-7974-A-49.wav,49,hand_saw
494,1-7974-B-49.wav,49,hand_saw
495,1-9886-A-49.wav,49,hand_saw
496,1-9887-A-49.wav,49,hand_saw
497,1-9887-B-49.wav,49,hand_saw
498,2-135860-A-49.wav,49,hand_saw
499,2-184077-A-49.wav,49,hand_saw
